layer,unit,description,similarity,sim correlation
encoder,555,marketplace,0.12063599,0.009626148268580437
encoder,556,accessory,0.07675171,0.04935503378510475
encoder,557,horseback,0.10308838,0.001692557125352323
encoder,558,bottled,0.080322266,0.042924098670482635
encoder,559,terrier,0.13934326,-0.005830115173012018
encoder,560,establishments,0.1326294,0.034956444054841995
encoder,561,bedrooms,0.098968506,0.06993339955806732
encoder,562,corrosion,0.08496094,0.023662108927965164
encoder,563,dyson,0.13623047,0.07866618037223816
encoder,564,room,0.17605591,0.05476634204387665
encoder,565,quilt,0.06201172,0.0118489945307374
encoder,566,kitchens,0.1546936,0.03408750519156456
encoder,567,linkages,0.06460571,0.04464595764875412
encoder,568,firefox,0.07650757,0.023146294057369232
encoder,569,bookshop,0.068603516,0.03309706225991249
encoder,570,carbohydrates,0.10421753,0.037808857858181
encoder,571,red,0.13052368,0.040519170463085175
encoder,572,cooking,0.11291504,0.0901297926902771
encoder,573,geophysics,0.06982422,0.03647913783788681
encoder,574,auditorium,0.38653564,0.010422345250844955
encoder,575,porch,0.05731201,0.044109560549259186
encoder,576,umbrella,0.18737793,0.0611184798181057
encoder,577,luncheon,0.07992554,0.024707719683647156
encoder,578,cub,0.12289429,0.05724151432514191
encoder,579,earrings,0.20651245,0.06520421802997589
encoder,580,diners,0.10708618,0.03229546174407005
encoder,581,tourists,0.083862305,0.023598000407218933
encoder,582,dog,0.11999512,0.00499681243672967
encoder,583,cooking,0.11468506,0.009376980364322662
encoder,584,substrates,0.17214966,0.034494224935770035
encoder,585,stairs,0.1010437,0.005640641786158085
encoder,586,faucet,0.10775757,0.011791166849434376
encoder,587,shops,0.11920166,0.034971125423908234
encoder,588,flores,0.08328247,0.0006971851689741015
encoder,589,logo,0.08691406,-0.0009477250860072672
encoder,590,culinary,0.22592163,0.0717531070113182
encoder,591,stairs,0.1020813,0.009456692263484001
encoder,592,bathroom,0.29138184,0.08349257707595825
encoder,593,pitcher,0.07595825,0.04468824714422226
encoder,594,social,0.082733154,0.012567135505378246
encoder,595,customized,0.07147217,0.0022918793838471174
encoder,596,scuba,0.058013916,0.014969690702855587
encoder,597,horse,0.11273193,0.05546285957098007
encoder,598,textile,0.11517334,0.053332384675741196
encoder,599,stairs,0.092681885,0.03464120626449585
encoder,600,lycos,0.06738281,0.016364019364118576
encoder,601,parking,0.094055176,0.0569983646273613
encoder,602,culinary,0.24380493,0.017820725217461586
encoder,603,chair,0.0925293,0.08832211792469025
encoder,604,stairs,0.13241577,0.021655844524502754
encoder,605,stripe,0.102752686,0.0014816353796049953
encoder,606,recipe,0.054260254,0.01570158451795578
encoder,607,backpacking,0.07797241,0.04635234177112579
encoder,608,stripes,0.073394775,0.03425983339548111
encoder,609,infantry,0.08190918,0.07814639061689377
encoder,610,corridors,0.10714722,-0.0086189154535532
encoder,611,defenses,0.08026123,-0.011806371621787548
encoder,612,kitchens,0.21331787,0.059596020728349686
encoder,613,pools,0.16415405,0.06769043207168579
encoder,614,toilet,0.25759888,0.06850890070199966
encoder,615,msrp,0.07357788,0.05111691355705261
encoder,616,cabinets,0.18099976,0.0069247144274413586
encoder,617,lattice,0.11090088,-0.0006634515011683106
encoder,618,recorders,0.096343994,0.020888421684503555
encoder,619,corridor,0.07559204,0.031015241518616676
encoder,620,bathroom,0.2237854,0.07028603553771973
encoder,621,stain,0.1005249,-0.0056657069362699986
encoder,622,social,0.17245483,-0.0032139981631189585
encoder,623,shower,0.09902954,0.059768058359622955
encoder,624,galway,0.056793213,0.00586593896150589
encoder,625,kitchens,0.3657837,0.06595045328140259
encoder,626,bedrooms,0.17520142,0.04636364430189133
encoder,627,grazing,0.0619812,0.03921122848987579
encoder,628,furnished,0.1449585,0.07178353518247604
encoder,629,purse,0.11959839,0.10574010014533997
encoder,630,ironing,0.075286865,0.013769886456429958
encoder,631,bathroom,0.4560852,0.0398898720741272
encoder,632,listings,0.12561035,0.02732294611632824
encoder,633,interiors,0.1463623,0.08982883393764496
encoder,634,automobiles,0.22149658,0.06360474228858948
encoder,635,trekking,0.14639282,0.01820591278374195
encoder,636,details,0.0647583,-0.01882791332900524
encoder,637,workstation,0.09625244,0.0742037445306778
encoder,638,bedroom,0.08883667,0.0421658493578434
encoder,639,spiral,0.13485718,0.011914997361600399
encoder,640,social,0.14498901,-0.02517048828303814
encoder,641,cooking,0.27624512,0.05532971769571304
encoder,642,lounge,0.082336426,0.019261186942458153
encoder,643,rot,0.2184143,-0.030681248754262924
encoder,644,roadway,0.15524292,0.04263608902692795
encoder,645,bloodhound,0.13284302,0.06652522832155228
encoder,646,physician,0.0859375,0.07129661738872528
encoder,647,volunteers,0.056854248,0.038380470126867294
encoder,648,red,0.0803833,0.014685352332890034
encoder,649,visitation,0.079193115,0.004012922756373882
encoder,650,kitchens,0.158844,0.001209893962368369
encoder,651,noir,0.0692749,-0.002000301145017147
encoder,652,vendor,0.062042236,-0.005263115279376507
encoder,653,kitchens,0.18814087,0.057396482676267624
encoder,654,kitchens,0.08792114,0.0555105097591877
encoder,655,casserole,0.052856445,0.025617947801947594
encoder,656,weaving,0.078125,0.02318408526480198
encoder,657,operator,0.062042236,0.07262616604566574
encoder,658,chargers,0.059143066,0.03349944204092026
encoder,659,aggregate,0.19128418,0.033953987061977386
encoder,660,workstations,0.117248535,0.022326938807964325
encoder,661,melanoma,0.097839355,-0.04402162879705429
encoder,662,pasture,0.15737915,0.039098381996154785
encoder,663,siberian,0.12207031,0.00791420228779316
encoder,664,bathroom,0.25482178,0.0843595415353775
encoder,665,bathroom,0.6059265,0.08580868691205978
encoder,666,retailing,0.08731079,0.020777352154254913
encoder,667,corrosion,0.074401855,0.03623300418257713
encoder,668,sheep,0.1468811,0.05654158815741539
encoder,669,laundry,0.08013916,-0.019022053107619286
encoder,670,auditorium,0.22921753,0.060483407229185104
encoder,671,ambulance,0.102142334,0.006270331796258688
encoder,672,volleyball,0.067871094,0.05654165521264076
encoder,673,balloon,0.28759766,-0.02026495710015297
encoder,674,cabinets,0.09786987,0.0005770709249190986
encoder,675,tube,0.07589722,0.03396895155310631
encoder,676,cat,0.085876465,0.04089915752410889
encoder,677,textile,0.15866089,0.015164855867624283
encoder,678,culinary,0.12438965,-0.014794551767408848
encoder,679,ascii,0.25030518,0.040814321488142014
encoder,680,concrete,0.095703125,0.033573877066373825
encoder,681,limestone,0.11810303,0.004638540092855692
encoder,682,propulsion,0.0942688,0.020473074167966843
encoder,683,supplies,0.0592041,0.04386157542467117
encoder,684,yamaha,0.1317749,0.03309125453233719
encoder,685,kitchens,0.2539978,0.03248519450426102
encoder,686,stair,0.07043457,0.04918981343507767
encoder,687,kitchen,0.24627686,0.04435866326093674
encoder,688,kitchen,0.1421814,0.04516453295946121
encoder,689,kitchens,0.2852478,0.03940294310450554
encoder,690,ascii,0.17242432,0.012584497220814228
encoder,691,recipe,0.07336426,0.011899743229150772
encoder,692,skin,0.07217407,-0.015881549566984177
encoder,693,lobby,0.2345581,0.023096682503819466
encoder,694,pixel,0.082214355,-0.006182226352393627
encoder,695,orchid,0.113342285,0.026104196906089783
encoder,696,melanoma,0.14501953,0.02517925761640072
encoder,697,street,0.19674683,0.03268083184957504
encoder,698,street,0.14050293,0.046425141394138336
encoder,699,housewife,0.12878418,0.05246104300022125
encoder,700,juvenile,0.31478882,0.08572809398174286
encoder,701,textile,0.17034912,0.03936365619301796
encoder,702,hay,0.095062256,0.04680411517620087
encoder,703,restaurant,0.259552,0.03574717789888382
encoder,704,textile,0.28237915,0.0792105421423912
encoder,705,sheep,0.08709717,0.053279414772987366
encoder,706,ringing,0.10739136,0.07112523913383484
encoder,707,buds,0.09335327,0.02695615030825138
encoder,708,apron,0.07110596,0.035519592463970184
encoder,709,fostering,0.083618164,-0.011407891288399696
encoder,710,swings,0.07696533,0.022868687286973
encoder,711,bedrooms,0.10220337,0.031645867973566055
encoder,712,kitchens,0.20498657,0.03371892124414444
encoder,713,toilette,0.087524414,0.052548013627529144
encoder,714,fostering,0.08114624,0.01828908734023571
encoder,715,erosion,0.061523438,0.023427225649356842
encoder,716,kitchen,0.25012207,0.020357271656394005
encoder,717,dresser,0.10119629,0.04424367472529411
encoder,718,pupils,0.07858276,0.00355537049472332
encoder,719,cookbooks,0.2376709,-0.00015678154886700213
encoder,720,crochet,0.06939697,-0.0006842989241704345
encoder,721,culinary,0.20239258,0.04984469711780548
encoder,722,kitchen,0.2324524,0.01695333421230316
encoder,723,street,0.27246094,0.048497408628463745
encoder,724,furnished,0.31274414,0.03484586253762245
encoder,725,highways,0.46313477,0.04593674838542938
encoder,726,field,0.17684937,0.02100387215614319
encoder,727,kitchen,0.44345093,0.07754487544298172
encoder,728,culinary,0.32452393,0.02839922532439232
encoder,729,stairs,0.11691284,0.014857710339128971
encoder,730,forestry,0.17834473,0.06572600454092026
encoder,731,kitchen,0.24655151,0.04421285539865494
encoder,732,sofas,0.094451904,0.04604035243391991
encoder,733,social,0.101745605,0.002232108497992158
encoder,734,outdoors,0.10317993,0.038575127720832825
encoder,735,bedrooms,0.18154907,-0.01597668044269085
encoder,736,mating,0.09158325,-0.013274257071316242
encoder,737,toddler,0.09625244,0.053734418004751205
encoder,738,compartment,0.06732178,-0.0042132106609642506
encoder,739,cookware,0.14990234,0.009178109467029572
encoder,740,wallets,0.08810425,0.07142920792102814
encoder,741,quartz,0.2609253,0.051240380853414536
encoder,742,adjustable,0.07318115,0.05227445811033249
encoder,743,blinds,0.0814209,0.055242717266082764
encoder,744,mechanism,0.083343506,0.04594312235713005
encoder,745,kitchen,0.13439941,0.02669837512075901
encoder,746,bedrooms,0.4172058,0.09308486431837082
encoder,747,cafeteria,0.13647461,0.017540473490953445
encoder,748,imprisonment,0.102874756,0.04427029937505722
encoder,749,frontgate,0.0675354,0.02075638808310032
encoder,750,kitchen,0.13363647,0.041306499391794205
encoder,751,tyson,0.11239624,0.08846748620271683
encoder,752,room,0.38345337,0.029159465804696083
encoder,753,pins,0.10491943,0.024154629558324814
encoder,754,librarian,0.053771973,0.05707943066954613
encoder,755,pattern,0.12768555,-0.003769031958654523
encoder,756,social,0.07003784,0.01963181421160698
encoder,757,banjo,0.080322266,0.005113915540277958
encoder,758,kitchen,0.23764038,0.06206309422850609
encoder,759,baking,0.09701538,0.0859324038028717
encoder,760,blanca,0.1529541,0.03379885479807854
encoder,761,sinks,0.1828003,0.04705669358372688
encoder,762,faucet,0.10336304,0.016913117840886116
encoder,763,performers,0.07583618,0.0639137402176857
encoder,764,retrieving,0.13024902,0.06195417046546936
encoder,765,kitchens,0.1546936,0.05926220864057541
encoder,766,plaster,0.07461548,0.0028874417766928673
encoder,767,chefs,0.11016846,0.03181066736578941
